FIPS,Per_Farm_Sales_Less_10000,Per_Farm_Sales_10000_249999,Per_Farm_Sales_Gr_250000,MARKET_VALUE,Per_Crop_Sales,Per_Grain_Mark_Val,Per_Cotton_Mark_Val,Per_Tob_Mark_Val,Per_Other_Crop_Mark_Val,Per_Veg_Sale_Mkt_Val,Per_Fruit_Sales_Mkt_Val,Per_Nursery_Sales_Val,Per_Cut_Tree_Sales_Val,Per_Ani_Sales_Mark_Val,Per_Poul_Sales_Mark_Val,Per_Milk_Sales_Mrk_Val,Per_Cattle_Sales_Mrk_Val,Per_Hog_Sales_Mrk_Val,Per_Sheep_Sales_Mrk_Val,PER_AQ_SALES,PER_EQ_SALES,PER_SP_AN_SALES,Net_Income_Total,Net_Income_Per_Farm,Net_Income_Per_Producer,Net_Income_Per_Prod_Per_Farm,Dir_Sales_Per_Farm,Gov_Payments_Per_Farm,Per_Farm_Gov_Payment,Conserv_Payments_PerFarm,Fed_Pay_Per_Farm,CCC_Loan_Per_Farm,Per_Exp_Livestock,Per_Exp_Feeds,Per_Exp_Seed,Per_Exp_Fert,Per_Exp_Chem,Per_Exp_Interest,Market_Value_Land_perFarm,Mar_Val_Equip_perFarm,Per_Prod_Farmers,Per_Prod_Other,Per_Prod_Off_Farm_100Days,Prod_Aver_Age,Per_Prod_Over65,Per_Farms_LE35Years,Per_Farms_Beg_Prod,Per_Farms_Fem_Prod,Per_Farms_NAIA_Prod,Per_Farms_Asian_Prod,Per_Farms_Black_Prod,Per_Farms_Hawaiian,Per_Farms_White_Prod,Per_Farm_Latino,Farm_Num,Change_Farm_Num,Av_Farm_Size,Per_Farm_Tot_Land_Area,Farmland_Irrigated_Acres.Per_Acres,Per_Cropland_Total_Area,Crop_Per_Farmland,Har_Crop_Per_Farmland,Per_Irrigated_All_Cropland,Per_Pasture_Farmland,Per_Irrig_Pasture,Per_Farmland_Conserv,Per_Farmland_Crop_Insur,Per_Cropland_FerLime,Per_Cropland_Fert,Per_Cropland_Manure,Per_Cropland_Insecticide,Per_Crops_Herbicide,Per_Cropland_Fungicide,Per_Fam_Farm,Per_Farm_Corperate,Per_Farms_Internet,Per_Irrig_Cropland_.Corn_Harvest_Grain,Per_Cropland_.Corn_Harvest_Grain,Per_Corn_Silage_Harv_Cropland,Per_Sorghum_Grain_Irrigated,Per_Grain_Sorghum_Harv,Per_Irrig_Wheat_.Harvest,Per_Wheat_Harv_Cropland,Per_Barley_Harvest_Grain,Per_Oats_Grain_Cropland,Per_Rice_Harvest,Per_Rye_Harv_Crop,Per_Sunflower_Oil_Harv,Per_Sunflower_NonOil_Harv,Per_Canola_Harvest_Cropland,Per_Cotton_Harv_Cropland,Per_Cotton_Irrigated_Harvest,Per_Tobacco_Harvest_Cropland,Per_Soybean_Irrigated,Per_Soybean_Harvest_Cropland,Per_Drybean_Harvest_cropland,Per_DryPea_Harvest_Cropland,Per_Potatoes_Harvest_Cropland,Per_Sugarbeets_Harvest_Cropland,Per_Sugarcane_Harvest_Cropland,Per_Peanuts_Harvest_Cropland,Per_Forage_Harvest_Cropland,Per_Hay_Harvest_Cropland,Per_Alfalfa_Harvest_Cropland,Per_Alfalfa_Irrigated,Per_DryHay_Harvest_Cropland,Per_AlfalfaHaylage_Harvest_Cropland,Per_OtherHaylage_Harvest_Cropland,Per_Vegetables_Harvest_Cropland,Per_Asparagus_Harv_Veges,Per_SnapBeans_Harvest_Vege,Per_Broccoli_Harvest_Vege,Per_Cabbage_Harvest_Vege,Per_Cantaloupes_Harvest_Vege,Per_Cucumbers_Harv_Vege,Per_Lettuce_Harv_Vege,Per_Onions_Harvest_Vege,Per_GreenPeas_Harv_Vege,Per_SweetCorn_Harv_Vege,Per_Tomatoes_Harv_Vege,Per_Watermelons_Harv_Vege,Per_Strawberries_Harv_Cropland,Per_Orchards_Cropland,Per_Irrigated_Orchards_Cropland,Per_Apples_Orchards,Per_Avocados_Orchards,Per_SweetCherries_Orchards,Per_TartCherries_Orchards,Per_Grapes_Orchards,Per_Peaches_Orchards,Per_Pears_Orchards,Per_Plums_Orchards,Per_Grapefruit_Orchards,Per_Lemons_Orchards,Per_ValenciaOranges_Orchards,Per_Oranges_Orchards,Per_Almonds_Orchards,Per_Pecans_Orchards,Per_Walnuts_Orchards,Per_Farms_Floriculture,AN_OPER,FEM_AN_OPER,Per_Fem_Animal_OP,CROP_OPER,Fem_Crop_Prod,Per_Fem_Crop,Cattle_Operations,Milk_Operations,Poul_Total_Oper,Hog.Oper,TOT_SHEEP_Oper,EQUI_OPER,TOT_AQUA_OPER,OthAn_Oper,Grain_Oper,Toba_Oper,COTT_OPER,VEGE_OPER,HORT_OPER,FRUIT_OPER,CUTTREE_OPER,FCHay_Oper,CoverCropOp,OPER_GOVT_PROG,SilvoOper
21147,80.92,17.92,1.16,"2,550,000",23.55,0.73,0,0,18.44,1.66,2,0.73,0,76.45,53.35,0,22,0.19,0.36,0,0.2,0.35,-607500,-3512,-782397,-4523,983,1196,21.39,0,1196,0,19.37,21.64,0.72,5.44,0.35,8.45,259977,59199,35.47,64.53,55.56,56.1,27.35,8.67,41.04,37.57,1.16,0,0,0,98.27,4.62,173,0.34,106,6.7,0.24,1.38,20.64,18.73,0.85,35.38,0,0,2.54,118.03,58.96,14.44,4.07,14.25,0,96.53,1.16,63.01,2.5,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.95,0,0,0.02,0,0,0,97.35,95.31,8.62,0,86.68,0,2.04,0.62,0,6.95,1.95,3.54,0,14.15,0.1,0,0,14.15,8.96,0,0,0.39,0,93.2,0,2.04,2.04,1.24,0.47,0,0,0,0,0,0,0,0,0,0.58,116,46,39.65517241,77,27,35,93,0,25,10,8,3,0,8,1,0,0,17,2,9,0,56,15,0,1
21149,48.29,27.56,24.15,"190,838,000",29.74,28.19,0,1.26,0.27,0.02,0,0,0,70.26,68.08,0.2,0.87,1,0.03,0,0.07,0.01,70280806,160093,23497382,53525,1513,9180,58.77,4298,9106,26472,21.61,32.65,5.48,6.71,4.34,3.41,1315544,184326,39.57,60.43,42.41,55.7,27.91,15.49,25.74,47.38,0.23,0,0,0,99.54,0.23,439,0.2,295,80,0.24,66.89,83.59,76.2,0.85,5.48,0,2.1,63.22,72.37,71.21,8.15,51.58,85.34,32.28,89.98,3.87,83.6,2.5,36.75,0.06,0.01,0.03,0,7.94,0,0.09,0,0,0,0,0,0,0,0.45,0.45,54.09,0,0,0,0,0,0,5.58,5.14,0.56,0,4.58,0.1,0.34,0.01,2.66,0,0,0,0,0,0,0,0,0,7.87,10.24,0,0,0,32,0,0,0,16.75,10.6,15.01,0,0,0,0,0,0,0,8.37,0,155,94,60.64516129,274,106,39,86,1,69,17,18,4,0,4,193,44,0,7,0,0,0,76,53,68,4
21151,58.3,37.24,4.47,"50,557,000",15.32,3.53,0,3.64,6.23,1.01,0.1,0.71,0.1,84.68,0.22,0.25,83.43,0.11,0.22,0,0.29,0.16,5421192,4567,4356183,3670,7286,2066,14.74,724,2109,0,39.54,10.79,0.98,3.7,0.68,7.3,671408,71336,38.81,61.19,51.56,57.6,34.47,13.65,33.19,52.15,0.34,0,1.01,0,99.07,0.25,1187,-0.09,194,82.1,0.06,26.72,32.54,24.1,0.85,58.26,0.09,0.03,0.96,33.71,19.63,3.95,2.91,10.91,0.14,86.44,3.79,72.37,0,3.92,1.1,0,0,0.06,1.15,0,0.09,0,0.33,0,0,0,0,0,0.73,0,1.92,0,0,0.01,0,0,0,91.97,83.79,6.17,0,77.62,0.92,8.49,0.2,0.05,6.41,0.09,0.11,1.74,1.83,0.73,0.27,0.05,17.58,6.78,2.56,0,0.04,0.02,44.62,0,0,0.92,1.24,4.92,8.62,2.39,0,0,0,0,0,0.17,8.37,0.25,795,410,51.57232704,543,265,49,780,1,71,19,48,38,0,38,97,40,0,43,10,20,2,416,129,7,18
21153,91.64,8.36,0,"1,430,000",55.68,0.11,0,0.7,50.6,2.87,0.7,0.7,0,44.32,1.4,0,38.03,0,0.35,0,4.13,0.41,-1373801,-4101,-1373801,-4101,3407,614,3.28,0,614,0,10.43,12.02,1.14,4.52,0.66,8.85,270577,54356,30.77,69.23,47.25,55.3,25.82,15.82,31.04,48.36,0,0,0,0,100,1.79,335,-0.25,131,22.2,0.02,3.58,16.15,10.39,0.18,39.77,0,0,1.82,41.19,25.31,7.96,1.57,6.22,0.11,97.01,0.3,76.72,0,1.03,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.07,0,0,0,97.47,92.11,9.67,0,82.44,0.19,2.47,1,0,7.24,0.09,1.32,0.09,1.29,8.99,6.14,1.75,14.25,13.6,4.82,0,0.05,0,69.73,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0.6,133,64,48.12030075,165,77,47,149,0,19,0,22,17,0,1,5,2,0,18,2,2,0,146,14,0,4
21155,54.72,39.1,6.18,"60,230,000",45.25,33.75,0,6.14,4.52,0.49,0.06,0.29,0,54.75,0.3,7.16,40.83,6.07,0.15,0,0.15,0.09,10401932,10903,10008022,10491,8196,2590,36.16,1325,2443,25000,16.47,12.51,5.02,9.55,6.52,6.51,594733,86494,38.45,61.55,53.94,56.9,29.6,8.39,23.48,40.57,0.21,0.21,0.42,0.1,99.37,0,954,-0.21,171,74.2,0.01,38.81,52.29,44.6,0.03,31.13,0,0.49,18.54,66.92,54.21,5.84,29.72,48.09,3.94,92.24,1.47,76.83,0,13.09,3.95,0,0,0,1.79,0,0,0,0,0,0,0,0,0,1.34,0,32.37,0,0,0,0,0,0,48.78,44.83,4.39,0,40.44,1.37,4.18,0.13,0,1.49,1.58,22.15,0,1.29,0,0.53,0,2.64,14.56,0,0,0.01,0.02,49.6,0,0,0.16,16.75,0,13.46,2.39,0,0,0,0,0,0.17,0,0.31,594,234,39.39393939,469,191,41,614,15,20,14,23,20,0,17,162,17,0,12,11,7,0,348,160,77,17
21157,79.11,16.74,4.15,"51,379,000",33.19,30.69,0,0.4,1.57,0.07,0.07,0.39,0,66.81,25.73,0,22.7,17.77,0.38,0,0.2,0.03,9922454,14195,1287549,1842,2907,4069,40.06,3111,3211,0,26.52,24.08,4.43,6.96,4.47,3.31,459882,82985,27.98,72.02,51.66,56.8,33.36,13.3,29.9,51.5,0,0.29,0,0,99.71,0.57,699,-0.09,121,43.9,0.08,27.43,62.46,52.63,0.85,19.3,0.09,4.34,38.81,69.44,61.32,7.5,21.48,71.21,13.1,93.85,1.57,73.82,2.5,15.39,2.5,0,0,0,7.73,0,0,0,0,0,0,0,0,0,0.08,0,62.19,0,0,0,0,0,0,18.86,17.24,0.4,0,16.84,0,1.62,0.12,0,2.14,0,0.11,0.09,2.53,2.48,0.1,1.17,28.79,16.93,0,0,0.04,0.02,13.49,0,2.79,0,76.74,0,4.19,2.79,0,0,0,0,0,0,0,0.72,283,164,57.95053004,278,111,40,256,0,50,30,38,22,0,15,85,3,0,16,8,1,0,186,28,134,3
21159,83.33,16.67,0,"214,000",10.75,0,0,0,8,2.75,0,0,0,89.25,0.9,0,88.19,0,0,0,0,0.16,-85485,-2850,-85485,-2850,1250,0,0,0,0,0,15.76,11.07,1,1.1,0,1.5,1270003,72023,39.53,60.47,53.49,46.9,4.65,30,73.33,46.67,0,0,0,0,100,0,30,1.11,368,7.5,0,1.57,20.91,15,0.85,33.12,0,0,0,11.31,14.45,11.18,0,0,0,76.67,23.33,70,0,1.68,0.25,0,0.03,0,1.15,0.03,0.09,0,0.03,0,0,0,0.04,0,0.02,0,0.95,0.01,0,0.02,0.01,0,0.01,96.06,95.31,1.26,0,89.76,0.19,0.26,0.41,0.05,1.49,0.09,0.11,0.09,1.29,0.1,0.1,0.05,80.03,1.74,0.87,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,#REF!,#REF!,28,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0
21161,52.5,44.41,3.09,"31,335,000",63.49,31.48,0,18.16,13.36,0.07,0.09,0.33,0,36.51,0.04,3.89,31.5,0.26,0.44,0,0.35,0.03,7631316,11223,6225713,9155,1867,3238,25.29,2000,3750,80000,6.21,8.3,7.55,9.22,6.49,10.21,574464,76841,36.85,63.15,55.71,54.9,28.52,19.56,35.15,51.47,0.59,0,0.44,0,99.56,1.62,680,0.22,194,86,0,44.7,52,42.3,0.01,40.93,0,0.34,11.07,40.63,38.04,4.02,27.79,36.04,9.71,87.79,2.21,75.29,0,12.54,1.62,0,0,0,0.46,0,0,0,0,0,0,0,0,0,2.54,0,19.9,0,0,0.02,0,0,0,62.77,60.18,14.96,0,45.22,0.91,2.35,0.06,18.15,3.57,0,0.11,0.09,1.29,0,0,0,6.25,1.49,0,0.02,0.03,0,46.97,0,0.19,0,0,0.47,2.63,0.04,0,0,0,0,0,0,40,0.59,404,236,58.41584158,423,189,45,408,6,15,21,26,17,0,18,144,48,0,13,6,14,0,335,167,3,4
21163,65.94,28.17,5.89,"45,793,000",61.16,51.21,0,3.79,5.38,0.47,0.1,0.1,0.11,38.84,20.52,0.3,17.31,0.05,0.18,0,0.39,0.09,9355054,11978,5325545,6819,2273,7279,31.63,4191,7050,15000,6.79,12.53,8.82,14.99,6.67,5.16,781623,98021,31.81,68.19,58.68,54.3,25.95,18.05,34.19,55.19,1.02,0.51,0.38,0,99.23,2.18,781,0.11,181,72.2,0.02,41.11,56.97,45.6,0.85,31.98,0.09,0.81,31.32,80.61,68.1,5.29,17.35,73.95,18.72,93.09,2.43,83.1,0,24.95,0.25,0,0,0,1.6,0.03,0,0,0.03,0,0,0,0,0,0.69,0,40.69,0,0,0.02,0,0,0,33.29,30.03,5.39,0,24.64,2.06,2.88,0.17,0,1.86,0.09,0,0.09,1.29,1.96,0,0,9.32,7.55,0.93,0,0.02,0.02,32.08,0,0,0.16,16.75,3.77,7.03,0,0,0,0,0,0,39.78,0,0,444,239,53.82882883,385,204,53,428,1,57,27,39,25,0,17,114,5,0,30,2,12,2,287,73,32,4
21165,81.27,18.73,0,"2,391,000",27.73,0.91,0,1,21.23,2.47,0.54,1.58,0,72.27,0.36,0,68.5,0.51,0.9,0,0.63,1.37,-474540,-1677,-495110,-1750,2128,1233,1.77,0,1233,0,8.78,11.81,1.04,5.5,0.52,13.3,241589,44239,27.82,72.18,56.07,55.3,27.41,12.72,32.51,57.6,0,0,0,0,100,0,283,-0.13,125,27.1,0.02,6.28,23.15,16,0.12,36.4,0,0,0.3,48.09,26.19,3.66,0.24,5.01,0.07,94.7,2.47,73.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,98,88.83,11.96,0,76.87,2.17,6.91,0.26,2.66,8.22,11.84,3.54,0,1.29,0,0,0,9.59,2.74,0,0,0.15,0,1.78,0,0.19,0.16,89.66,0.47,0.04,0.04,0.01,0,0.01,0.01,0,0.17,0,0.35,142,86,60.56338028,124,70,56,134,0,24,6,7,11,0,3,14,2,0,16,5,4,0,103,19,0,7
21167,64.35,32.58,3.07,"45,902,000",26.22,15.7,0,3.61,5.68,0.49,0.03,0.71,0,73.78,0.15,1.69,66.16,0.03,0.66,0,4.79,0.3,2982163,2691,3195625,2884,1850,14741,12.36,3468,15028,0,29.78,9.41,2.58,4.75,1.67,8.22,483392,61328,33.04,66.96,56.23,54,26.25,19.58,34.39,58.57,0,0,0.54,0.54,99.28,0.72,1108,0.12,123,85.7,0.02,37.47,43.73,33.88,0.07,44.9,0,0.23,6.15,47.21,34.54,5.53,11.4,29.51,4.01,89.89,3.7,73.56,0,9.02,2.37,0,0,0,3.3,0.03,0,0,0,0,0,0,0,0,0.99,0,13.83,0,0,0,0,0,0,71.83,67.25,12.27,0,54.98,1.77,3.98,0.08,6.23,5.71,1.04,2.08,2.34,2.6,1.3,1.82,0,5.45,24.68,2.6,0,0.02,0,38.46,0,0.19,0.16,0,9.89,8.79,0,0,0,0,0,0,16.75,20.28,1.26,679,397,58.46833579,427,233,55,619,6,98,11,60,40,0,33,34,20,0,28,21,12,0,355,66,6,12
21169,58.52,37.57,3.92,"43,143,000",47.36,13.02,0,26.43,6.51,0.63,0.51,0.26,0,52.64,12.05,13.06,26.87,0.04,0.08,0.01,0.53,0.01,8972417,9495,7054737,7465,8037,5633,24.23,10841,2180,150000,10.8,17.75,3.86,12.63,2.8,6.75,392272,74723,40.48,59.52,53.58,54.9,27.18,15.98,27.2,49.84,0.11,0,0.74,0,99.05,0,945,0.07,147,74.7,0.03,31.6,42.3,31.11,0.1,37.02,0,4.24,6.79,75.9,49.9,10.93,19.6,37.28,8.69,92.06,1.69,77.57,0,8.71,4.08,0,0,0,0.28,0,0,0,0,0,0,0,0,0,7.72,0,11.21,0,0,0.02,0,0,0,67.73,62.56,6.27,0,56.29,0.68,5.34,0.21,2.66,1.12,0.09,8.19,3.81,1.29,0.67,0.1,0,14.48,7.86,6.4,0,0.05,0.02,74.17,0,0.19,0.16,16.75,0,0,0,0,0,0,0,0,8.94,0,0.42,564,271,48.04964539,492,222,45,604,21,26,14,23,36,2,12,86,68,0,23,14,21,0,377,136,81,15
21171,51.63,41.96,6.41,"102,471,000",16.64,8.61,0,4.92,2.81,0.08,0.06,0.16,0,83.36,48.63,7.04,27.63,0.01,0.01,0,0.04,0.01,32609846,42627,10740397,14040,18631,3426,28.76,5069,3287,3.00E+05,18.17,34.23,2.66,5.86,1.75,5.61,594999,83370,37.31,62.69,54.57,54.4,25.78,14.77,23.66,48.5,0,0.13,0,0,98.82,0.92,765,-0.4,209,75.8,0.03,28.99,38.23,30.96,0.11,38.69,0,0.13,10.32,88.31,57.11,13.81,36.7,61.91,9.36,91.24,2.35,73.07,0,8.23,12.06,0,0,0,1.34,0,0,0,0,0,0,0,0,0,4.48,0,13.11,0,0,0,0,0,0,61.72,54.76,2.69,0,52.07,0.19,6.91,0.06,0,1.49,0,9.43,0.09,0,0,0,0,9.75,11.32,11.32,0,0.15,0,89.54,0,0.19,0.16,1.24,0.47,0.04,0.04,0.01,0,0.01,0.01,0,0.17,0,0.52,567,252,44.44444444,336,170,51,595,11,29,16,11,17,0,2,80,24,0,18,14,8,0,249,117,8,18
21173,63.58,32.78,3.64,"21,392,000",26.6,8.4,0,8.13,9.1,0.3,0.35,0.32,0,73.4,0.17,0,72.2,0.05,0.29,0,0.63,0.06,1674606,2541,1504390,2283,1927,1320,13.05,1682,1203,0,23.69,8.82,1.76,3.29,1.53,12.98,547952,74291,33.18,66.82,54.95,57.6,30.63,10.02,32.78,52.05,0.61,0,0.3,0,98.18,0.3,659,0.25,156,81.6,0.01,32.48,39.82,29.73,0.03,52.3,0,0.15,1.7,22.09,16.71,4.5,5.47,13.06,1.87,93.02,1.67,71.93,0,4.23,3.73,0,0,0,1.63,0,0,0,0,0,0,0,0,0,1.58,0,5.48,0,0,0.02,0,0,0,84.64,75.82,6.86,0,68.96,0.16,8.81,0.07,0,15.84,0,0,0,1.29,0,0.1,0,42.99,28.96,0,0,0.06,0,17.5,0,0,0,34.17,3.33,0.04,0,0,0,0,0,0,0,2.39,0.46,398,195,48.99497487,309,168,54,369,0,19,7,30,35,0,8,62,24,0,12,7,11,0,253,45,11,1
21175,79.3,20.4,0.3,"5,784,000",38.37,3.65,0,3.76,24.44,2.58,0.23,3.71,0,61.63,0.4,0,49.59,0.03,0.86,0,10.7,0.05,-103993,-158,-119307,-182,1718,3024,7,0,3024,0,10.48,9.32,2.15,7.89,0.7,7.27,315781,55320,37.67,62.33,49.86,55.2,28.6,11.57,32.42,53.58,0.61,0,0,0,99.7,0.3,657,-0.18,162,43.7,0.05,9.51,21.77,15.44,0.3,32.12,0,0,1.01,52.14,37.33,10.51,0.79,8.14,0.16,94.98,1.37,68.95,0,4.36,0.52,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.55,0.45,0.95,0,0,0.01,0,0,0,93.27,84.88,2.72,0,82.17,0.54,9.12,0.28,0,7.95,0,0,3.81,1.29,0,0,0,6.62,8.17,0,0,0.07,0.02,16.07,0,3.57,0,0,10.6,0,0,0,0,0,0,0,63.63,8.37,0,300,189,63,361,173,48,270,0,34,7,52,19,0,13,43,32,0,22,10,3,0,302,54,0,2
21177,65.39,24.59,10.02,"94,466,000",30.29,22.66,0,5.53,1.77,0.01,0.01,0.32,0,69.71,49.41,0.5,5,14.49,0.08,0,0.22,0.01,29075985,52962,17494372,31866,3135,7225,28.78,7353,4662,177071,10.9,36.56,5.61,7.05,4.25,2.78,695899,102576,37.75,62.25,50,57.1,33.3,10.38,29.87,51.37,0.55,0.18,0,0,100,0.18,549,-0.48,232,42.7,0.02,23.18,54.33,45.47,0.85,21.45,0.09,4.56,31.87,63.13,55.22,2.61,51.34,79.04,17.23,93.44,2,70.13,0,22.93,0.53,0.01,0.03,0,2.64,0.03,0,0,0,0,0,0,0,0,1.55,0,48.28,0,0,0.02,0,0,0,25.38,24.36,1.17,0,23.18,0,1.12,0.01,0,1.49,1.95,0,3.81,1.29,0,0,0,27.66,8.84,0.87,0,0.03,0.02,79.68,0,0,0,1.24,10.6,2.63,0.04,0,0,0,0,0,0.17,2.39,0.36,263,152,57.79467681,263,120,46,242,1,43,4,25,26,0,8,92,30,0,4,8,3,0,187,40,76,11
21179,69.46,26.99,3.56,"67,099,000",62.67,50.67,0,5.07,6.07,0.2,0.13,0.53,0,37.33,0.12,3.61,32.18,0.33,0.14,0.12,0.23,0.6,9925390,6921,9717894,6777,2398,6438,10.04,4345,6401,80000,12.41,8.5,6.94,10.5,5.72,6.17,604664,76095,38.68,61.32,52.96,56.3,30.74,13.81,29.01,55.44,0.91,0,0.07,0,99.86,1.39,1434,0.25,149,79.9,0.09,42.67,53.39,46.08,0.85,29.74,0.09,0.22,19.63,68.99,63.16,5.58,37.77,52.79,20.98,90.59,3,73.36,2.5,22.54,1.28,0.01,0.03,0,5.44,0.39,0,0,0,0,0,0,0,0,0.91,0.45,33.7,0,0,0,0,0,0,40.56,36.92,4.94,0,31.99,0.33,3.81,0.08,2.74,2.24,1.75,1.12,2,4.49,0.1,0.1,0.05,38.28,11.72,3.62,0,0.04,0.02,14.29,0,0,0.16,18.7,44.33,7.56,0,0,0,0,0,0,0.17,2.39,0.7,760,411,54.07894737,714,353,49,727,12,101,19,63,57,1,23,148,25,0,42,14,26,0,549,141,13,15
21181,63.67,30.58,5.76,"25,939,000",49.34,7.03,0,33.38,8.53,0.28,0.06,0.06,0,50.66,0.71,2.44,45.44,0.31,0.24,0,1.21,0.31,5731188,10308,4885261,8786,1430,2900,8.63,5000,3750,0,11.9,14.62,3.35,8,3.56,6.63,387800,66211,47.17,52.83,52.15,54.6,29.07,14.21,33.99,51.08,0,0.18,0,0,99.64,0,556,-0.08,167,74.4,0.01,31.53,42.4,27.26,0.02,57.04,0,0.34,3.68,24.76,23.62,4.15,6.37,19.52,0.19,91.73,3.42,60.07,0,5.66,2.13,0,0,0,0.27,0,0,0,0,0,0,0,0,0,8.15,0,6.04,0,0,0,0,0,0,77.75,73.33,20.5,0,52.83,0.19,2.47,0.06,0,1.49,0,3.54,0,1.29,2.48,0,2.09,19.01,7.04,0,0,0.02,0,17.29,0,0,0,60.44,0,0,0,0,0,0,0,0,0,24,0.36,343,172,50.14577259,303,141,47,349,7,33,16,34,19,0,15,53,55,0,14,6,8,0,222,92,3,11
21183,67.04,24.85,8.12,"135,769,000",27.78,25.83,0,0.83,1.05,0.02,0.01,0.03,0,72.22,68.48,0.01,3.58,0,0.07,0.01,0.05,0.02,50089106,61610,19834606,24397,2976,7543,29.52,2685,7363,0,29.89,28.34,4.78,6.88,3.39,2.47,662879,96947,39.49,60.51,49.77,54.7,29.05,13.28,31.24,54,0,0,0,0,100,1.35,813,-0.53,194,41.9,0.24,22.97,54.77,48.15,0.85,22.72,0,0.83,31.97,71.73,63.93,4.75,38.76,71.53,33.07,92.13,2.58,67.16,2.5,30.57,0.25,0,0,0,2.13,0,0,0,0,0,0,0,0,0,0.25,0.45,46.41,0,0,0,0,0,0,21.45,20.66,1.36,0,19.3,0.19,0.26,0.03,0.05,8.73,3.49,0.11,0.09,2.62,0.1,0,2.18,24.89,3.93,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,52.88888889,372,194,52,411,1,87,9,55,23,1,11,133,19,0,14,6,7,6,240,49,49,13
21185,75.54,19.96,4.51,"18,514,000",46.2,23.77,0,0,5.57,3.56,0.69,12.59,0.03,53.8,0.43,3,14.06,0.2,0.86,0.01,34.12,1.12,-388985,-835,-582262,-1250,10659,11459,4.72,1923,11730,0,6.15,6.49,3.66,4.8,2.47,6.03,879589,66919,27.97,72.03,59.06,57.5,32.53,12.02,36.05,72.75,0.64,0,0,0,100,3.22,466,0.33,110,42.9,0.12,17.8,41.44,34.86,0.33,34.68,0,0.09,11.53,50.1,36.55,5.97,12.51,43.58,11.66,80.04,13.3,80.26,0,12.58,0.25,0,0,0,1.42,0.03,0,0,1.54,0,0,0,0,0,0,0,36.27,0,0,0.02,0,0,0,49.18,45.87,7.56,0,38.31,0.19,2.47,0.47,1.89,3.66,1.95,2.36,0.71,2.12,4.01,0.71,0.05,5.78,31.72,0.94,0,0.11,0.02,29.06,0,0,0,36.32,0,0,0,0,0,0,0,0,0.17,0,3.22,198,141,71.21212121,224,151,67,105,1,57,14,13,47,1,26,28,0,0,40,25,14,3,157,25,3,6
21187,68.7,28.87,2.44,"23,897,000",54.89,5.89,0,32.34,14.68,0.5,1.01,0.23,0.24,45.11,0.1,0.5,42.81,0.5,0.47,0,0.71,0.03,1873539,2282,1457829,1776,3632,3358,5.72,2000,3750,0,9.49,9.39,2.71,9.82,2.8,7.91,542771,72383,33.87,66.13,53.59,55.9,29.74,12.91,26.19,49.94,0.37,0,1.58,0,98.42,1.22,821,0.48,192,70,0.31,27.45,39.19,27.18,1.16,46.52,0,0.34,2.97,32.49,25.13,4.99,16.53,18.78,1.87,93.3,2.92,69.67,0,1.74,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,3.66,0,0,0.01,0,0,0,89.13,82.07,14.54,0,67.54,3.02,5.7,0.12,0,3.07,0,0,1.15,2.88,0.1,0,0,6.91,13.24,8.06,0,0.1,0,30.48,0,0.19,0.16,60.44,8.9,2.63,2.39,0,0,0,0,0,0,0,0.61,447,218,48.76957494,445,203,46,389,3,49,14,46,30,0,8,40,28,0,41,7,13,1,387,102,1,18
21189,78.43,21.57,0,"1,294,000",63.97,3.59,0,0,27.4,31.98,0.5,0,0.5,36.03,0.84,0,33.05,0.08,1.76,0,0.23,0.07,-198979,-1301,-234938,-1536,16626,5159,5.23,0,5159,0,2.5,9.79,2.65,6.33,1.11,13.16,255706,37727,35.29,64.71,43.7,54.3,36.55,22.22,32.68,50.33,0,1.31,2.61,0,100,0,153,-0.21,190,23.1,0.24,8.13,35.26,12.86,0.85,26.39,0,0,1.82,17.82,9.58,2.59,0.83,4.11,1.87,87.58,2.61,74.51,0,2.67,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,93.59,91.57,10.27,0,81.29,0.59,2.3,3.02,0,19.59,0.09,3.54,3,1.06,6.67,2.23,2.09,12.62,10.59,9.74,0,0.01,0,49.6,0,0,0,0,26.24,0,0,0,0,0,0,0,0,8.37,0,67,31,46.26865672,72,42,58,58,0,20,3,10,3,0,1,12,0,0,18,0,4,2,51,23,0,2
